Image,YOLO_iou_value,YOLO_diceCoef,YOLO_predIOU,Detectron_iou_value,Detectron_diceCoef,Detectron_predIOU,SAM_iou_value,SAM_diceCoef,SAM_predIOU,SAMlang_iou_value,SAMlang_diceCoef,SAM Lang_predIOU,SAM Area,SAM Count,SAM Lang Area,SAM Lang Count,Ground Truth Area,Ground Truth Count,YOLO Area,YOLO Count,Detectron Area,Detectron Count
image_2023-07-24_19-41-02-161439_1.png,0.46614384085692423,0.03470471796186326,0.765149136577708,0.4521214480342546,0.03312939431537814,0.7792687017779268,0.048310704136406694,0.023898648309410513,0.051,0.22700892857142857,0.01470992377453462,1.0,54116,11,804.0,1,3967.0,4,2918.0,5,3195.0,9
image_2023-07-24_19-40-34-969615_2.png,0.5735926687862353,0.034008815457544424,0.6151223425591656,0.5369052079430499,0.031817046432238906,0.6000837520938024,0.06176413064736945,0.015861774529747106,0.06657952437173216,0.20203914215399038,0.018923428170003514,0.2524527749304437,23747,15,7670.5,7,2945.5,4,4544.5,4,8264.0,14
image_2023-07-24_19-39-37-095312_2.png,0.44858490566037734,0.03346882753523729,0.5760145366444579,0.4357027835288705,0.0332990497288079,0.5568950308732725,0.10227766399801402,0.026309697709874916,0.11044836136988137,0.6053234115626789,0.03739226519337017,0.7638136511375948,14929,12,2345.0,3,2427.5,3,2857.5,3,3026.0,7
image_2023-07-24_19-39-20-998990_1.png,0.528782636049072,0.05248532534032722,0.6830556684274685,0.5369062901155327,0.05229350629053684,0.7,0.02775391883186601,0.021213302422912007,0.02880945083725725,0.0068909869970877925,0.011582499980513963,0.006894610511729189,38814,15,323367.5,6,2111.5,3,2187.0,3,2613.0,7
image_2023-07-24_19-40-30-507281_1.png,0.3210571923743501,0.027613191727221913,0.6073770491803279,0.5051401869158878,0.04015452620630734,0.7765804597701149,0.00872347639363716,0.012769609363690882,0.008760232092950673,0.0025832615760673313,0.002144957619788964,0.0027141397927914783,152597,10,42163.5,5,1583.0,3,980.0,4,1565.5,6
image_2023-07-24_19-39-15-152716_1.png,0.36868354192152064,0.04122062714690766,0.45659014100920636,0.6011852225444458,0.050655235241935055,0.7079435783221975,0.1336277016035324,0.028758052254631298,0.15602952349940302,0.017295513307026854,0.02203034587883711,0.01732126017529418,21461,16,330190.0,11,5012.0,11,9392.5,13,7257.0,18
image_2023-07-24_19-39-30-988443_1.png,0.5472091085809497,0.03947790199142525,0.6507595772787318,0.5512265512265512,0.031007594628461848,0.869911756333618,0.0465317660173785,0.019391500922911007,0.04922607139096557,0.05022533697180187,0.020303826136736387,0.053145063382515394,94970,13,89740.5,9,8905.0,12,11606.0,13,6672.0,14
image_2023-07-24_19-40-14-449047_2.png,0.20029347028613353,0.01533406352683461,0.3351749539594843,0.3599709407918634,0.02764835532740005,0.4716801523084246,0.008416073049313787,0.005850468897874903,0.008737365084803838,0.008369923161361141,0.005826893501580903,0.00868896359181813,50350,8,34594.0,6,1378.5,5,1378.5,5,2698.5,15
image_2023-07-24_19-40-08-690464_2.png,0.39153236121770274,0.027458702058281343,0.5034539473684211,0.31817601226210246,0.02240168349865554,0.4511863792791161,0.06110514381191073,0.008909926214673534,0.0788723715628129,0.013544992891794514,0.016105395326174547,0.013566460501930624,12983,13,334607.5,6,4051.5,5,5381.5,4,5912.5,18
image_2023-07-24_19-41-29-375804_1.png,0.5538998097653773,0.036485145930141495,0.799908424908425,0.3563327032136106,0.0237682438609211,0.7122166246851386,0.06445135070523547,0.023831622866336066,0.06896551724137931,0.07127862129570864,0.025884918489100853,0.07593883283054198,31018,11,25253.0,9,2280.0,5,1758.5,4,1380.0,9
